"Country or Area","Commodity - Transaction","Year","Unit","Quantity","Quantity Footnotes"
"Romania","Electricity - net production","2000","Kilowatt-hours, million","48625",""
"Romania","Electricity - net production","1999","Kilowatt-hours, million","46210",""
"Romania","Electricity - net production","1998","Kilowatt-hours, million","50092",""
"Romania","Electricity - net production","1997","Kilowatt-hours, million","53403",""
"Romania","Electricity - net production","1996","Kilowatt-hours, million","52526",""
"Romania","Electricity - net production","1995","Kilowatt-hours, million","52900",""
"Romania","Electricity - net production","1994","Kilowatt-hours, million","49181",""
"Romania","Electricity - net production","1993","Kilowatt-hours, million","49369",""
"Romania","Electricity - net production","1992","Kilowatt-hours, million","48058",""
"Romania","Electricity - net production","1991","Kilowatt-hours, million","51204",""
"Romania","Electricity - net production","1990","Kilowatt-hours, million","56669",""
"Romania","Electricity - Consumption by households","2014","Kilowatt-hours, million","11910",""
"Romania","Electricity - Consumption by households","2013","Kilowatt-hours, million","11896",""
"Romania","Electricity - Consumption by households","2012","Kilowatt-hours, million","12035",""
"Romania","Electricity - Consumption by households","2011","Kilowatt-hours, million","11577",""
"Romania","Electricity - Consumption by households","2010","Kilowatt-hours, million","11329",""
"Romania","Electricity - Consumption by households","2009","Kilowatt-hours, million","11021",""
"Romania","Electricity - Consumption by households","2008","Kilowatt-hours, million","10400",""
"Romania","Electricity - Consumption by households","2007","Kilowatt-hours, million","10389",""
"Romania","Electricity - Consumption by households","2006","Kilowatt-hours, million","9999",""
"Romania","Electricity - Consumption by households","2005","Kilowatt-hours, million","9234",""
"Romania","Electricity - Consumption by households","2004","Kilowatt-hours, million","8043",""
"Romania","Electricity - Consumption by households","2003","Kilowatt-hours, million","8243",""
"Romania","Electricity - Consumption by households","2002","Kilowatt-hours, million","7771",""
"Romania","Electricity - Consumption by households","2001","Kilowatt-hours, million","7724",""
"Romania","Electricity - Consumption by households","2000","Kilowatt-hours, million","7652",""
"Romania","Electricity - Consumption by households","1999","Kilowatt-hours, million","7883",""
"Romania","Electricity - Consumption by households","1998","Kilowatt-hours, million","7917",""
"Romania","Electricity - Consumption by households","1997","Kilowatt-hours, million","7946",""
"Romania","Electricity - Consumption by households","1996","Kilowatt-hours, million","8122",""
"Romania","Electricity - Consumption by households","1995","Kilowatt-hours, million","7116",""
"Romania","Electricity - Consumption by households","1994","Kilowatt-hours, million","6646",""
"Romania","Electricity - Consumption by households","1993","Kilowatt-hours, million","7023",""
"Romania","Electricity - Consumption by households","1992","Kilowatt-hours, million","7596",""
"Romania","Electricity - Consumption by households","1991","Kilowatt-hours, million","6747",""
"Romania","Electricity - Consumption by households","1990","Kilowatt-hours, million","5354",""
"Romania","Electricity - Gross demand","2014","Kilowatt-hours, million","52957",""
"Romania","Electricity - Gross demand","2013","Kilowatt-hours, million","51662",""
"Romania","Electricity - Gross demand","2012","Kilowatt-hours, million","53595",""
"Romania","Electricity - Gross demand","2011","Kilowatt-hours, million","54301",""
"Romania","Electricity - Gross demand","2010","Kilowatt-hours, million","53181",""
"Romania","Electricity - Gross demand","2009","Kilowatt-hours, million","50109",""
"Romania","Electricity - Gross demand","2008","Kilowatt-hours, million","55852",""
"Romania","Electricity - Gross demand","2007","Kilowatt-hours, million","54075",""
"Romania","Electricity - Gross demand","2006","Kilowatt-hours, million","54077",""
"Romania","Electricity - Gross demand","2005","Kilowatt-hours, million","52601",""
"Romania","Electricity - Gross demand","2004","Kilowatt-hours, million","51511",""
"Romania","Electricity - Gross demand","2003","Kilowatt-hours, million","49233",""
"Romania","Electricity - Gross demand","2002","Kilowatt-hours, million","48202",""
"Romania","Electricity - Gross demand","2001","Kilowatt-hours, million","49113",""
"Romania","Electricity - Gross demand","2000","Kilowatt-hours, million","47929",""
"Romania","Electricity - Gross demand","1999","Kilowatt-hours, million","45383",""
"Romania","Electricity - Gross demand","1998","Kilowatt-hours, million","50479",""
"Romania","Electricity - Gross demand","1997","Kilowatt-hours, million","53624",""
"Romania","Electricity - Gross demand","1996","Kilowatt-hours, million","53333",""
"Romania","Electricity - Gross demand","1995","Kilowatt-hours, million","53199",""
"Romania","Electricity - Gross demand","1994","Kilowatt-hours, million","49906",""
"Romania","Electricity - Gross demand","1993","Kilowatt-hours, million","51242",""
"Romania","Electricity - Gross demand","1992","Kilowatt-hours, million","52261",""
"Romania","Electricity - Gross demand","1991","Kilowatt-hours, million","58251",""
"Romania","Electricity - Gross demand","1990","Kilowatt-hours, million","65839",""
"Russian Federation","Electricity - net production","2014","Kilowatt-hours, million","994657",""
"Russian Federation","Electricity - net production","2013","Kilowatt-hours, million","994750",""
"Russian Federation","Electricity - net production","2012","Kilowatt-hours, million","1001502",""
"Russian Federation","Electricity - net production","2011","Kilowatt-hours, million","986506",""
"Russian Federation","Electricity - net production","2010","Kilowatt-hours, million","969508",""
"Russian Federation","Electricity - net production","2009","Kilowatt-hours, million","932524",""
"Russian Federation","Electricity - net production","2008","Kilowatt-hours, million","972980",""
"Russian Federation","Electricity - net production","2007","Kilowatt-hours, million","941059",""
"Russian Federation","Electricity - net production","2006","Kilowatt-hours, million","923915",""
"Russian Federation","Electricity - net production","2005","Kilowatt-hours, million","887526",""
"Russian Federation","Electricity - net production","2004","Kilowatt-hours, million","862009",""
"Russian Federation","Electricity - net production","2003","Kilowatt-hours, million","847846",""
"Russian Federation","Electricity - net production","2002","Kilowatt-hours, million","822592",""
"Russian Federation","Electricity - net production","2001","Kilowatt-hours, million","824171",""
"Russian Federation","Electricity - net production","2000","Kilowatt-hours, million","810382",""
"Russian Federation","Electricity - net production","1999","Kilowatt-hours, million","780729",""
"Russian Federation","Electricity - net production","1998","Kilowatt-hours, million","762320",""
"Russian Federation","Electricity - net production","1997","Kilowatt-hours, million","773345",""
"Russian Federation","Electricity - net production","1996","Kilowatt-hours, million","786376",""
"Russian Federation","Electricity - net production","1995","Kilowatt-hours, million","801469",""
"Russian Federation","Electricity - net production","1994","Kilowatt-hours, million","814196",""
"Russian Federation","Electricity - net production","1993","Kilowatt-hours, million","889254",""
"Russian Federation","Electricity - net production","1992","Kilowatt-hours, million","938658",""
"Russian Federation","Electricity - Consumption by households","2014","Kilowatt-hours, million","145919",""
"Russian Federation","Electricity - Consumption by households","2013","Kilowatt-hours, million","139971",""
"Russian Federation","Electricity - Consumption by households","2012","Kilowatt-hours, million","132201",""
"Russian Federation","Electricity - Consumption by households","2011","Kilowatt-hours, million","130889",""
"Russian Federation","Electricity - Consumption by households","2010","Kilowatt-hours, million","129695",""
"Russian Federation","Electricity - Consumption by households","2009","Kilowatt-hours, million","123807",""
"Russian Federation","Electricity - Consumption by households","2008","Kilowatt-hours, million","117134",""
"Russian Federation","Electricity - Consumption by households","2007","Kilowatt-hours, million","115930",""
"Russian Federation","Electricity - Consumption by households","2006","Kilowatt-hours, million","112527",""
"Russian Federation","Electricity - Consumption by households","2005","Kilowatt-hours, million","108915",""
"Russian Federation","Electricity - Consumption by households","2004","Kilowatt-hours, million","143315",""
"Russian Federation","Electricity - Consumption by households","2003","Kilowatt-hours, million","142254",""
"Russian Federation","Electricity - Consumption by households","2002","Kilowatt-hours, million","142692",""
"Russian Federation","Electricity - Consumption by households","2001","Kilowatt-hours, million","142538",""
"Russian Federation","Electricity - Consumption by households","2000","Kilowatt-hours, million","140723",""
"Russian Federation","Electricity - Consumption by households","1999","Kilowatt-hours, million","140092",""
"Russian Federation","Electricity - Consumption by households","1998","Kilowatt-hours, million","134574",""
"Russian Federation","Electricity - Consumption by households","1997","Kilowatt-hours, million","132966",""
"Russian Federation","Electricity - Consumption by households","1996","Kilowatt-hours, million","132015",""
"Russian Federation","Electricity - Consumption by households","1995","Kilowatt-hours, million","126064",""
"Russian Federation","Electricity - Consumption by households","1994","Kilowatt-hours, million","126051",""
"Russian Federation","Electricity - Consumption by households","1993","Kilowatt-hours, million","121167",""
"Russian Federation","Electricity - Consumption by households","1992","Kilowatt-hours, million","115775",""
"Russian Federation","Electricity - Gross demand","2014","Kilowatt-hours, million","983691",""
"Russian Federation","Electricity - Gross demand","2013","Kilowatt-hours, million","978734",""
"Russian Federation","Electricity - Gross demand","2012","Kilowatt-hours, million","982820",""
"Russian Federation","Electricity - Gross demand","2011","Kilowatt-hours, million","961241",""
"Russian Federation","Electricity - Gross demand","2010","Kilowatt-hours, million","949353",""
"Russian Federation","Electricity - Gross demand","2009","Kilowatt-hours, million","914959",""
"Russian Federation","Electricity - Gross demand","2008","Kilowatt-hours, million","952620",""
"Russian Federation","Electricity - Gross demand","2007","Kilowatt-hours, million","925553",""
"Russian Federation","Electricity - Gross demand","2006","Kilowatt-hours, million","905402",""
"Russian Federation","Electricity - Gross demand","2005","Kilowatt-hours, million","872447",""
"Russian Federation","Electricity - Gross demand","2004","Kilowatt-hours, million","851644",""
"Russian Federation","Electricity - Gross demand","2003","Kilowatt-hours, million","831726",""
"Russian Federation","Electricity - Gross demand","2002","Kilowatt-hours, million","806887",""
"Russian Federation","Electricity - Gross demand","2001","Kilowatt-hours, million","805579",""
"Russian Federation","Electricity - Gross demand","2000","Kilowatt-hours, million","794510",""
"Russian Federation","Electricity - Gross demand","1999","Kilowatt-hours, million","765341",""
"Russian Federation","Electricity - Gross demand","1998","Kilowatt-hours, million","742949",""
"Russian Federation","Electricity - Gross demand","1997","Kilowatt-hours, million","752315",""
"Russian Federation","Electricity - Gross demand","1996","Kilowatt-hours, million","765462",""
"Russian Federation","Electricity - Gross demand","1995","Kilowatt-hours, million","780463",""
"Russian Federation","Electricity - Gross demand","1994","Kilowatt-hours, million","792254",""
"Russian Federation","Electricity - Gross demand","1993","Kilowatt-hours, million","869283",""
"Russian Federation","Electricity - Gross demand","1992","Kilowatt-hours, million","922416",""
"Rwanda","Electricity - net production","2014","Kilowatt-hours, million","438.2",""
"Rwanda","Electricity - net production","2013","Kilowatt-hours, million","388.8","1"
"Rwanda","Electricity - net production","2012","Kilowatt-hours, million","369.1","1"
"Rwanda","Electricity - net production","2011","Kilowatt-hours, million","321.9","1"
"Rwanda","Electricity - net production","2010","Kilowatt-hours, million","260.5",""
"Rwanda","Electricity - net production","2009","Kilowatt-hours, million","230.8",""
"Rwanda","Electricity - net production","2008","Kilowatt-hours, million","178.5",""
"Rwanda","Electricity - net production","2007","Kilowatt-hours, million","149.42",""
"Rwanda","Electricity - net production","2006","Kilowatt-hours, million","152.7",""
"Rwanda","Electricity - net production","2005","Kilowatt-hours, million","105.8",""
"Rwanda","Electricity - net production","2004","Kilowatt-hours, million","133.7",""
"Rwanda","Electricity - net production","2003","Kilowatt-hours, million","105.4",""
"Rwanda","Electricity - net production","2002","Kilowatt-hours, million","86",""
"Rwanda","Electricity - net production","2001","Kilowatt-hours, million","78.504",""
"Rwanda","Electricity - net production","2000","Kilowatt-hours, million","97.5",""
"Rwanda","Electricity - net production","1999","Kilowatt-hours, million","114",""
"Rwanda","Electricity - net production","1998","Kilowatt-hours, million","112",""
"Rwanda","Electricity - net production","1997","Kilowatt-hours, million","125",""
"Rwanda","Electricity - net production","1996","Kilowatt-hours, million","134",""
"Rwanda","Electricity - net production","1995","Kilowatt-hours, million","142",""
"Rwanda","Electricity - net production","1994","Kilowatt-hours, million","140",""
"Rwanda","Electricity - net production","1993","Kilowatt-hours, million","137",""
"Rwanda","Electricity - net production","1992","Kilowatt-hours, million","152",""
"Rwanda","Electricity - net production","1991","Kilowatt-hours, million","146",""
"Rwanda","Electricity - net production","1990","Kilowatt-hours, million","148",""
"Rwanda","Electricity - Consumption by households","2014","Kilowatt-hours, million","355.4",""
"Rwanda","Electricity - Consumption by households","2013","Kilowatt-hours, million","309.3",""
"Rwanda","Electricity - Consumption by households","2012","Kilowatt-hours, million","302.1",""
"Rwanda","Electricity - Consumption by households","2011","Kilowatt-hours, million","258.7",""
"Rwanda","Electricity - Consumption by households","2010","Kilowatt-hours, million","223.5",""
"Rwanda","Electricity - Consumption by households","2009","Kilowatt-hours, million","190.1",""
"Rwanda","Electricity - Consumption by households","2008","Kilowatt-hours, million","167.4",""
"Rwanda","Electricity - Consumption by households","2007","Kilowatt-hours, million","147.9",""
"Rwanda","Electricity - Consumption by households","2006","Kilowatt-hours, million","60","1"
"Rwanda","Electricity - Consumption by households","2005","Kilowatt-hours, million","55","1"
"Rwanda","Electricity - Consumption by households","2004","Kilowatt-hours, million","55","1"
"Rwanda","Electricity - Consumption by households","2003","Kilowatt-hours, million","52",""
"Rwanda","Electricity - Consumption by households","2002","Kilowatt-hours, million","72",""
"Rwanda","Electricity - Consumption by households","2001","Kilowatt-hours, million","60",""
"Rwanda","Electricity - Consumption by households","2000","Kilowatt-hours, million","38",""
"Rwanda","Electricity - Consumption by households","1999","Kilowatt-hours, million","55",""
"Rwanda","Electricity - Consumption by households","1998","Kilowatt-hours, million","54","1"
"Rwanda","Electricity - Consumption by households","1997","Kilowatt-hours, million","47","1"
"Rwanda","Electricity - Consumption by households","1996","Kilowatt-hours, million","51","1"
"Rwanda","Electricity - Consumption by households","1995","Kilowatt-hours, million","54","1"
"Rwanda","Electricity - Consumption by households","1994","Kilowatt-hours, million","47","1"
"Rwanda","Electricity - Consumption by households","1993","Kilowatt-hours, million","48","1"
"Rwanda","Electricity - Consumption by households","1992","Kilowatt-hours, million","50","1"
"Rwanda","Electricity - Consumption by households","1991","Kilowatt-hours, million","47","1"
"Rwanda","Electricity - Consumption by households","1990","Kilowatt-hours, million","45","1"
"Rwanda","Electricity - Gross demand","2014","Kilowatt-hours, million","523.9",""
"Rwanda","Electricity - Gross demand","2013","Kilowatt-hours, million","482.9","1"
"Rwanda","Electricity - Gross demand","2012","Kilowatt-hours, million","457","1"
"Rwanda","Electricity - Gross demand","2011","Kilowatt-hours, million","394.6","1"
"Rwanda","Electricity - Gross demand","2010","Kilowatt-hours, million","337.5",""
"Rwanda","Electricity - Gross demand","2009","Kilowatt-hours, million","290.3",""
"Rwanda","Electricity - Gross demand","2008","Kilowatt-hours, million","261.1",""
"Rwanda","Electricity - Gross demand","2007","Kilowatt-hours, million","227.82",""
"Rwanda","Electricity - Gross demand","2006","Kilowatt-hours, million","214.7",""
"Rwanda","Electricity - Gross demand","2005","Kilowatt-hours, million","193",""
"Rwanda","Electricity - Gross demand","2004","Kilowatt-hours, million","247.5",""
"Rwanda","Electricity - Gross demand","2003","Kilowatt-hours, million","223.1",""
"Rwanda","Electricity - Gross demand","2002","Kilowatt-hours, million","213.9",""
"Rwanda","Electricity - Gross demand","2001","Kilowatt-hours, million","199.104",""
"Rwanda","Electricity - Gross demand","2000","Kilowatt-hours, million","190.5",""
"Rwanda","Electricity - Gross demand","1999","Kilowatt-hours, million","183.2",""
"Rwanda","Electricity - Gross demand","1998","Kilowatt-hours, million","170.2",""
"Rwanda","Electricity - Gross demand","1997","Kilowatt-hours, million","177",""
"Rwanda","Electricity - Gross demand","1996","Kilowatt-hours, million","181",""
"Rwanda","Electricity - Gross demand","1995","Kilowatt-hours, million","184",""
"Rwanda","Electricity - Gross demand","1994","Kilowatt-hours, million","177",""
"Rwanda","Electricity - Gross demand","1993","Kilowatt-hours, million","169",""
"Rwanda","Electricity - Gross demand","1992","Kilowatt-hours, million","179",""
"Rwanda","Electricity - Gross demand","1991","Kilowatt-hours, million","168",""
"Rwanda","Electricity - Gross demand","1990","Kilowatt-hours, million","165",""
"Samoa","Electricity - net production","2014","Kilowatt-hours, million","117","1"
"Samoa","Electricity - net production","2013","Kilowatt-hours, million","117","1"
"Samoa","Electricity - net production","2012","Kilowatt-hours, million","116.7","1"
"Samoa","Electricity - net production","2011","Kilowatt-hours, million","113.5",""
"Samoa","Electricity - net production","2010","Kilowatt-hours, million","115.7",""
"Samoa","Electricity - net production","2009","Kilowatt-hours, million","112",""
"Samoa","Electricity - net production","2008","Kilowatt-hours, million","119",""
"Samoa","Electricity - net production","2007","Kilowatt-hours, million","130",""
"Samoa","Electricity - net production","2006","Kilowatt-hours, million","115.5",""
"Samoa","Electricity - net production","2005","Kilowatt-hours, million","110.27",""
"Samoa","Electricity - net production","2004","Kilowatt-hours, million","105.3",""
"Samoa","Electricity - net production","2003","Kilowatt-hours, million","114.58",""
"Samoa","Electricity - net production","2002","Kilowatt-hours, million","126.56",""
"Samoa","Electricity - net production","2001","Kilowatt-hours, million","109.55",""
"Samoa","Electricity - net production","2000","Kilowatt-hours, million","92.83",""
"Samoa","Electricity - net production","1999","Kilowatt-hours, million","80",""
"Samoa","Electricity - net production","1998","Kilowatt-hours, million","78",""
"Samoa","Electricity - net production","1997","Kilowatt-hours, million","77",""
"Samoa","Electricity - net production","1996","Kilowatt-hours, million","69",""
"Samoa","Electricity - net production","1995","Kilowatt-hours, million","60",""
"Samoa","Electricity - net production","1994","Kilowatt-hours, million","59",""
"Samoa","Electricity - net production","1993","Kilowatt-hours, million","57",""
"Samoa","Electricity - net production","1992","Kilowatt-hours, million","58",""
"Samoa","Electricity - net production","1991","Kilowatt-hours, million","48",""
"Samoa","Electricity - net production","1990","Kilowatt-hours, million","48",""
"Samoa","Electricity - Consumption by households","2014","Kilowatt-hours, million","27.44","1"
"Samoa","Electricity - Consumption by households","2013","Kilowatt-hours, million","27.44","1"
"Samoa","Electricity - Consumption by households","2012","Kilowatt-hours, million","28.2","1"
"Samoa","Electricity - Consumption by households","2011","Kilowatt-hours, million","27",""
"Samoa","Electricity - Consumption by households","2010","Kilowatt-hours, million","26.1",""
"Samoa","Electricity - Consumption by households","2009","Kilowatt-hours, million","26",""
"Samoa","Electricity - Consumption by households","2008","Kilowatt-hours, million","27.5",""
"Samoa","Electricity - Consumption by households","2007","Kilowatt-hours, million","27.9",""
"Samoa","Electricity - Consumption by households","2006","Kilowatt-hours, million","25.7",""
"Samoa","Electricity - Consumption by households","2005","Kilowatt-hours, million","27.2",""
"Samoa","Electricity - Consumption by households","2004","Kilowatt-hours, million","21.7",""
"Samoa","Electricity - Consumption by households","2003","Kilowatt-hours, million","24","1"
"Samoa","Electricity - Consumption by households","2002","Kilowatt-hours, million","30","1"
"Samoa","Electricity - Consumption by households","2001","Kilowatt-hours, million","45","1"
"Samoa","Electricity - Consumption by households","2000","Kilowatt-hours, million","40","1"
"Samoa","Electricity - Consumption by households","1999","Kilowatt-hours, million","37","1"
"Samoa","Electricity - Consumption by households","1998","Kilowatt-hours, million","30",""
"Samoa","Electricity - Consumption by households","1997","Kilowatt-hours, million","29.6",""
"Samoa","Electricity - Consumption by households","1996","Kilowatt-hours, million","26.4",""
"Samoa","Electricity - Consumption by households","1995","Kilowatt-hours, million","22.8","1"
"Samoa","Electricity - Consumption by households","1994","Kilowatt-hours, million","22.4","1"
"Samoa","Electricity - Consumption by households","1993","Kilowatt-hours, million","21.6","1"
"Samoa","Electricity - Consumption by households","1992","Kilowatt-hours, million","22","1"
"Samoa","Electricity - Consumption by households","1991","Kilowatt-hours, million","18","1"
"Samoa","Electricity - Consumption by households","1990","Kilowatt-hours, million","18","1"
"Samoa","Electricity - Gross demand","2014","Kilowatt-hours, million","117","1"
"Samoa","Electricity - Gross demand","2013","Kilowatt-hours, million","117","1"
"Samoa","Electricity - Gross demand","2012","Kilowatt-hours, million","116.7","1"
"Samoa","Electricity - Gross demand","2011","Kilowatt-hours, million","113.5",""
"Samoa","Electricity - Gross demand","2010","Kilowatt-hours, million","115.7",""
"Samoa","Electricity - Gross demand","2009","Kilowatt-hours, million","112",""
"Samoa","Electricity - Gross demand","2008","Kilowatt-hours, million","119",""
"Samoa","Electricity - Gross demand","2007","Kilowatt-hours, million","130",""
"Samoa","Electricity - Gross demand","2006","Kilowatt-hours, million","115.5",""
"Samoa","Electricity - Gross demand","2005","Kilowatt-hours, million","110.27",""
"Samoa","Electricity - Gross demand","2004","Kilowatt-hours, million","105.3",""
"Samoa","Electricity - Gross demand","2003","Kilowatt-hours, million","114.58",""
"Samoa","Electricity - Gross demand","2002","Kilowatt-hours, million","126.56",""
"Samoa","Electricity - Gross demand","2001","Kilowatt-hours, million","109.55",""
"Samoa","Electricity - Gross demand","2000","Kilowatt-hours, million","92.83",""
"Samoa","Electricity - Gross demand","1999","Kilowatt-hours, million","80",""
"Samoa","Electricity - Gross demand","1998","Kilowatt-hours, million","78",""
"Samoa","Electricity - Gross demand","1997","Kilowatt-hours, million","77",""
"Samoa","Electricity - Gross demand","1996","Kilowatt-hours, million","69",""
"Samoa","Electricity - Gross demand","1995","Kilowatt-hours, million","60",""
"Samoa","Electricity - Gross demand","1994","Kilowatt-hours, million","59",""
"Samoa","Electricity - Gross demand","1993","Kilowatt-hours, million","57",""
"Samoa","Electricity - Gross demand","1992","Kilowatt-hours, million","58",""
"Samoa","Electricity - Gross demand","1991","Kilowatt-hours, million","48",""
"Samoa","Electricity - Gross demand","1990","Kilowatt-hours, million","48",""
"Sao Tome and Principe","Electricity - net production","2014","Kilowatt-hours, million","67","1"
"Sao Tome and Principe","Electricity - net production","2013","Kilowatt-hours, million","67","1"
"Sao Tome and Principe","Electricity - net production","2012","Kilowatt-hours, million","67","1"
"Sao Tome and Principe","Electricity - net production","2011","Kilowatt-hours, million","60","1"
"Sao Tome and Principe","Electricity - net production","2010","Kilowatt-hours, million","57.2",""
"Sao Tome and Principe","Electricity - net production","2009","Kilowatt-hours, million","52",""
"Sao Tome and Principe","Electricity - net production","2008","Kilowatt-hours, million","47.5",""
"Sao Tome and Principe","Electricity - net production","2007","Kilowatt-hours, million","45",""
"Sao Tome and Principe","Electricity - net production","2006","Kilowatt-hours, million","43",""
"Sao Tome and Principe","Electricity - net production","2005","Kilowatt-hours, million","41.4",""
"Sao Tome and Principe","Electricity - net production","2004","Kilowatt-hours, million","37.3",""
"Sao Tome and Principe","Electricity - net production","2003","Kilowatt-hours, million","34.5",""
"Sao Tome and Principe","Electricity - net production","2002","Kilowatt-hours, million","31.5",""
"Sao Tome and Principe","Electricity - net production","2001","Kilowatt-hours, million","26.4",""
"Sao Tome and Principe","Electricity - net production","2000","Kilowatt-hours, million","26.1",""
"Sao Tome and Principe","Electricity - net production","1999","Kilowatt-hours, million","28",""
"Sao Tome and Principe","Electricity - net production","1998","Kilowatt-hours, million","22",""
"Sao Tome and Principe","Electricity - net production","1997","Kilowatt-hours, million","20",""
"Sao Tome and Principe","Electricity - net production","1996","Kilowatt-hours, million","19",""
"Sao Tome and Principe","Electricity - net production","1995","Kilowatt-hours, million","18",""
"Sao Tome and Principe","Electricity - net production","1994","Kilowatt-hours, million","17",""
"Sao Tome and Principe","Electricity - net production","1993","Kilowatt-hours, million","16",""
"Sao Tome and Principe","Electricity - net production","1992","Kilowatt-hours, million","15",""
"Sao Tome and Principe","Electricity - net production","1991","Kilowatt-hours, million","15",""
"Sao Tome and Principe","Electricity - net production","1990","Kilowatt-hours, million","15",""
"Sao Tome and Principe","Electricity - Consumption by households","2014","Kilowatt-hours, million","25","1"
"Sao Tome and Principe","Electricity - Consumption by households","2013","Kilowatt-hours, million","25","1"
"Sao Tome and Principe","Electricity - Consumption by households","2012","Kilowatt-hours, million","25","1"
"Sao Tome and Principe","Electricity - Consumption by households","2011","Kilowatt-hours, million","22","1"
"Sao Tome and Principe","Electricity - Consumption by households","2010","Kilowatt-hours, million","20.4",""
"Sao Tome and Principe","Electricity - Consumption by households","2009","Kilowatt-hours, million","20","1"
"Sao Tome and Principe","Electricity - Consumption by households","2008","Kilowatt-hours, million","19","1"
"Sao Tome and Principe","Electricity - Consumption by households","2007","Kilowatt-hours, million","18","1"
"Sao Tome and Principe","Electricity - Consumption by households","2006","Kilowatt-hours, million","17","1"
"Sao Tome and Principe","Electricity - Consumption by households","2005","Kilowatt-hours, million","16.5",""
"Sao Tome and Principe","Electricity - Consumption by households","2004","Kilowatt-hours, million","14.5",""
"Sao Tome and Principe","Electricity - Consumption by households","2003","Kilowatt-hours, million","13.6",""
"Sao Tome and Principe","Electricity - Consumption by households","2002","Kilowatt-hours, million","10",""
"Sao Tome and Principe","Electricity - Consumption by households","2001","Kilowatt-hours, million","11.7",""
"Sao Tome and Principe","Electricity - Consumption by households","1990","Kilowatt-hours, million","3","1"
"Sao Tome and Principe","Electricity - Gross demand","2014","Kilowatt-hours, million","67","1"
"Sao Tome and Principe","Electricity - Gross demand","2013","Kilowatt-hours, million","67","1"
"Sao Tome and Principe","Electricity - Gross demand","2012","Kilowatt-hours, million","67","1"
"Sao Tome and Principe","Electricity - Gross demand","2011","Kilowatt-hours, million","60","1"
"Sao Tome and Principe","Electricity - Gross demand","2010","Kilowatt-hours, million","57.2",""
"Sao Tome and Principe","Electricity - Gross demand","2009","Kilowatt-hours, million","52",""
"Sao Tome and Principe","Electricity - Gross demand","2008","Kilowatt-hours, million","47.5",""
"Sao Tome and Principe","Electricity - Gross demand","2007","Kilowatt-hours, million","45",""
"Sao Tome and Principe","Electricity - Gross demand","2006","Kilowatt-hours, million","43",""
"Sao Tome and Principe","Electricity - Gross demand","2005","Kilowatt-hours, million","41.4",""
"Sao Tome and Principe","Electricity - Gross demand","2004","Kilowatt-hours, million","37.3",""
"Sao Tome and Principe","Electricity - Gross demand","2003","Kilowatt-hours, million","34.5",""
"Sao Tome and Principe","Electricity - Gross demand","2002","Kilowatt-hours, million","31.5",""
"Sao Tome and Principe","Electricity - Gross demand","2001","Kilowatt-hours, million","26.4",""
"Sao Tome and Principe","Electricity - Gross demand","2000","Kilowatt-hours, million","26.1",""
"Sao Tome and Principe","Electricity - Gross demand","1999","Kilowatt-hours, million","28",""
"Sao Tome and Principe","Electricity - Gross demand","1998","Kilowatt-hours, million","22",""
"Sao Tome and Principe","Electricity - Gross demand","1997","Kilowatt-hours, million","20",""
"Sao Tome and Principe","Electricity - Gross demand","1996","Kilowatt-hours, million","19",""
"Sao Tome and Principe","Electricity - Gross demand","1995","Kilowatt-hours, million","18",""
"Sao Tome and Principe","Electricity - Gross demand","1994","Kilowatt-hours, million","17",""
"Sao Tome and Principe","Electricity - Gross demand","1993","Kilowatt-hours, million","16",""
"Sao Tome and Principe","Electricity - Gross demand","1992","Kilowatt-hours, million","15",""
"Sao Tome and Principe","Electricity - Gross demand","1991","Kilowatt-hours, million","15",""
"Sao Tome and Principe","Electricity - Gross demand","1990","Kilowatt-hours, million","15",""
"Saudi Arabia","Electricity - net production","2014","Kilowatt-hours, million","304240",""
"Saudi Arabia","Electricity - net production","2013","Kilowatt-hours, million","277455",""
"Saudi Arabia","Electricity - net production","2012","Kilowatt-hours, million","264854",""
"Saudi Arabia","Electricity - net production","2011","Kilowatt-hours, million","243949",""
"Saudi Arabia","Electricity - net production","2010","Kilowatt-hours, million","234371",""
"Saudi Arabia","Electricity - net production","2009","Kilowatt-hours, million","211437",""
"Saudi Arabia","Electricity - net production","2008","Kilowatt-hours, million","198809",""
"Saudi Arabia","Electricity - net production","2007","Kilowatt-hours, million","185471",""
"Saudi Arabia","Electricity - net production","2006","Kilowatt-hours, million","176950",""
"Saudi Arabia","Electricity - net production","2005","Kilowatt-hours, million","171863",""
"Saudi Arabia","Electricity - net production","2004","Kilowatt-hours, million","157312",""
"Saudi Arabia","Electricity - net production","2003","Kilowatt-hours, million","149197",""
"Saudi Arabia","Electricity - net production","2002","Kilowatt-hours, million","138456",""
"Saudi Arabia","Electricity - net production","2001","Kilowatt-hours, million","130519",""
"Saudi Arabia","Electricity - net production","2000","Kilowatt-hours, million","123292",""
"Saudi Arabia","Electricity - net production","1999","Kilowatt-hours, million","112686",""
"Saudi Arabia","Electricity - net production","1998","Kilowatt-hours, million","104888",""
"Saudi Arabia","Electricity - net production","1997","Kilowatt-hours, million","104819",""
"Saudi Arabia","Electricity - net production","1996","Kilowatt-hours, million","103353",""
"Saudi Arabia","Electricity - net production","1995","Kilowatt-hours, million","99833",""
"Saudi Arabia","Electricity - net production","1994","Kilowatt-hours, million","96880",""
"Saudi Arabia","Electricity - net production","1993","Kilowatt-hours, million","87906",""
