"Country or Area","Commodity - Transaction","Year","Unit","Quantity","Quantity Footnotes"
"South Africa","Electricity - Consumption by households","2007","Kilowatt-hours, million","41173",""
"South Africa","Electricity - Consumption by households","2006","Kilowatt-hours, million","39671",""
"South Africa","Electricity - Consumption by households","2005","Kilowatt-hours, million","36970",""
"South Africa","Electricity - Consumption by households","2004","Kilowatt-hours, million","36231",""
"South Africa","Electricity - Consumption by households","2003","Kilowatt-hours, million","34075",""
"South Africa","Electricity - Consumption by households","2002","Kilowatt-hours, million","30418",""
"South Africa","Electricity - Consumption by households","2001","Kilowatt-hours, million","34623",""
"South Africa","Electricity - Consumption by households","2000","Kilowatt-hours, million","28680",""
"South Sudan","Electricity - Consumption by households","2014","Kilowatt-hours, million","201",""
"South Sudan","Electricity - Consumption by households","2013","Kilowatt-hours, million","194",""
"South Sudan","Electricity - Consumption by households","2012","Kilowatt-hours, million","178",""
"Spain","Electricity - Consumption by households","2014","Kilowatt-hours, million","70710",""
"Spain","Electricity - Consumption by households","2013","Kilowatt-hours, million","71060",""
"Spain","Electricity - Consumption by households","2012","Kilowatt-hours, million","75088",""
"Spain","Electricity - Consumption by households","2011","Kilowatt-hours, million","76107",""
"Spain","Electricity - Consumption by households","2010","Kilowatt-hours, million","75679",""
"Spain","Electricity - Consumption by households","2009","Kilowatt-hours, million","71411",""
"Spain","Electricity - Consumption by households","2008","Kilowatt-hours, million","69438",""
"Spain","Electricity - Consumption by households","2007","Kilowatt-hours, million","68214",""
"Spain","Electricity - Consumption by households","2006","Kilowatt-hours, million","67882",""
"Spain","Electricity - Consumption by households","2005","Kilowatt-hours, million","62584",""
"Spain","Electricity - Consumption by households","2004","Kilowatt-hours, million","58046",""
"Spain","Electricity - Consumption by households","2003","Kilowatt-hours, million","54235",""
"Spain","Electricity - Consumption by households","2002","Kilowatt-hours, million","50636",""
"Spain","Electricity - Consumption by households","2001","Kilowatt-hours, million","49685",""
"Spain","Electricity - Consumption by households","2000","Kilowatt-hours, million","43619",""
"Sri Lanka","Electricity - Consumption by households","2014","Kilowatt-hours, million","4046.2",""
"Sri Lanka","Electricity - Consumption by households","2013","Kilowatt-hours, million","4013",""
"Sri Lanka","Electricity - Consumption by households","2012","Kilowatt-hours, million","4064.2",""
"Sri Lanka","Electricity - Consumption by households","2011","Kilowatt-hours, million","3928.4",""
"Sri Lanka","Electricity - Consumption by households","2010","Kilowatt-hours, million","3651.4",""
"Sri Lanka","Electricity - Consumption by households","2009","Kilowatt-hours, million","3373.2",""
"Sri Lanka","Electricity - Consumption by households","2008","Kilowatt-hours, million","3239.2",""
"Sri Lanka","Electricity - Consumption by households","2007","Kilowatt-hours, million","3216.6",""
"Sri Lanka","Electricity - Consumption by households","2006","Kilowatt-hours, million","3063.3",""
"Sri Lanka","Electricity - Consumption by households","2005","Kilowatt-hours, million","2865.5",""
"Sri Lanka","Electricity - Consumption by households","2004","Kilowatt-hours, million","2599.5",""
"Sri Lanka","Electricity - Consumption by households","2003","Kilowatt-hours, million","2395.6",""
"Sri Lanka","Electricity - Consumption by households","2002","Kilowatt-hours, million","2157.1",""
"Sri Lanka","Electricity - Consumption by households","2001","Kilowatt-hours, million","2129.6",""
"Sri Lanka","Electricity - Consumption by households","2000","Kilowatt-hours, million","2061.5",""
"St. Helena and Depend.","Electricity - Consumption by households","2014","Kilowatt-hours, million","4.31","1"
"St. Helena and Depend.","Electricity - Consumption by households","2013","Kilowatt-hours, million","4.31",""
"St. Helena and Depend.","Electricity - Consumption by households","2012","Kilowatt-hours, million","4.18",""
"St. Helena and Depend.","Electricity - Consumption by households","2011","Kilowatt-hours, million","4",""
"St. Helena and Depend.","Electricity - Consumption by households","2010","Kilowatt-hours, million","4.1",""
"St. Helena and Depend.","Electricity - Consumption by households","2009","Kilowatt-hours, million","4.13",""
"St. Helena and Depend.","Electricity - Consumption by households","2008","Kilowatt-hours, million","4.03",""
"St. Helena and Depend.","Electricity - Consumption by households","2007","Kilowatt-hours, million","3.67",""
"St. Helena and Depend.","Electricity - Consumption by households","2006","Kilowatt-hours, million","3.6",""
"St. Helena and Depend.","Electricity - Consumption by households","2005","Kilowatt-hours, million","3.68",""
"St. Helena and Depend.","Electricity - Consumption by households","2004","Kilowatt-hours, million","3.08",""
"St. Helena and Depend.","Electricity - Consumption by households","2003","Kilowatt-hours, million","3.28",""
"St. Helena and Depend.","Electricity - Consumption by households","2002","Kilowatt-hours, million","3.14",""
"St. Helena and Depend.","Electricity - Consumption by households","2001","Kilowatt-hours, million","3.28",""
"St. Helena and Depend.","Electricity - Consumption by households","2000","Kilowatt-hours, million","2.99",""
"St. Kitts-Nevis","Electricity - Consumption by households","2014","Kilowatt-hours, million","50","1"
"St. Kitts-Nevis","Electricity - Consumption by households","2013","Kilowatt-hours, million","49","1"
"St. Kitts-Nevis","Electricity - Consumption by households","2012","Kilowatt-hours, million","48.3",""
"St. Kitts-Nevis","Electricity - Consumption by households","2011","Kilowatt-hours, million","49.4",""
"St. Kitts-Nevis","Electricity - Consumption by households","2010","Kilowatt-hours, million","48",""
"St. Kitts-Nevis","Electricity - Consumption by households","2009","Kilowatt-hours, million","45","1"
"St. Kitts-Nevis","Electricity - Consumption by households","2008","Kilowatt-hours, million","44","1"
"St. Kitts-Nevis","Electricity - Consumption by households","2007","Kilowatt-hours, million","47","1"
"St. Kitts-Nevis","Electricity - Consumption by households","2006","Kilowatt-hours, million","42","1"
"St. Kitts-Nevis","Electricity - Consumption by households","2005","Kilowatt-hours, million","46","1"
"St. Kitts-Nevis","Electricity - Consumption by households","2004","Kilowatt-hours, million","43","1"
"St. Kitts-Nevis","Electricity - Consumption by households","2003","Kilowatt-hours, million","41","1"
"St. Kitts-Nevis","Electricity - Consumption by households","2002","Kilowatt-hours, million","45","1"
"St. Kitts-Nevis","Electricity - Consumption by households","2001","Kilowatt-hours, million","43","1"
"St. Kitts-Nevis","Electricity - Consumption by households","2000","Kilowatt-hours, million","40","1"
"St. Lucia","Electricity - Consumption by households","2014","Kilowatt-hours, million","111.922",""
"St. Lucia","Electricity - Consumption by households","2013","Kilowatt-hours, million","112.743",""
"St. Lucia","Electricity - Consumption by households","2012","Kilowatt-hours, million","112.272",""
"St. Lucia","Electricity - Consumption by households","2011","Kilowatt-hours, million","113.505",""
"St. Lucia","Electricity - Consumption by households","2010","Kilowatt-hours, million","113.8",""
"St. Lucia","Electricity - Consumption by households","2009","Kilowatt-hours, million","107.8",""
"St. Lucia","Electricity - Consumption by households","2008","Kilowatt-hours, million","103.2",""
"St. Lucia","Electricity - Consumption by households","2007","Kilowatt-hours, million","104.8",""
"St. Lucia","Electricity - Consumption by households","2006","Kilowatt-hours, million","101.6",""
"St. Lucia","Electricity - Consumption by households","2005","Kilowatt-hours, million","98.9",""
"St. Lucia","Electricity - Consumption by households","2004","Kilowatt-hours, million","96.1",""
"St. Lucia","Electricity - Consumption by households","2003","Kilowatt-hours, million","92.8",""
"St. Lucia","Electricity - Consumption by households","2002","Kilowatt-hours, million","89.1",""
"St. Lucia","Electricity - Consumption by households","2001","Kilowatt-hours, million","88.4",""
"St. Lucia","Electricity - Consumption by households","2000","Kilowatt-hours, million","85.1",""
"St. Pierre-Miquelon","Electricity - Consumption by households","2014","Kilowatt-hours, million","35.6","1"
"St. Pierre-Miquelon","Electricity - Consumption by households","2013","Kilowatt-hours, million","34.2","1"
"St. Pierre-Miquelon","Electricity - Consumption by households","2012","Kilowatt-hours, million","32.6",""
"St. Pierre-Miquelon","Electricity - Consumption by households","2011","Kilowatt-hours, million","34.9",""
"St. Pierre-Miquelon","Electricity - Consumption by households","2010","Kilowatt-hours, million","32.4",""
"St. Pierre-Miquelon","Electricity - Consumption by households","2009","Kilowatt-hours, million","32.5",""
"St. Pierre-Miquelon","Electricity - Consumption by households","2008","Kilowatt-hours, million","32.5",""
"St. Pierre-Miquelon","Electricity - Consumption by households","2007","Kilowatt-hours, million","35.8",""
"St. Pierre-Miquelon","Electricity - Consumption by households","2006","Kilowatt-hours, million","37.6","1"
"St. Pierre-Miquelon","Electricity - Consumption by households","2005","Kilowatt-hours, million","38.4","1"
"St. Pierre-Miquelon","Electricity - Consumption by households","2004","Kilowatt-hours, million","38.6","1"
"St. Pierre-Miquelon","Electricity - Consumption by households","2003","Kilowatt-hours, million","38.8","1"
"St. Pierre-Miquelon","Electricity - Consumption by households","2002","Kilowatt-hours, million","38.8","1"
"St. Pierre-Miquelon","Electricity - Consumption by households","2001","Kilowatt-hours, million","38.8","1"
"St. Pierre-Miquelon","Electricity - Consumption by households","2000","Kilowatt-hours, million","38.8","1"
"St. Vincent-Grenadines","Electricity - Consumption by households","2014","Kilowatt-hours, million","76.43","1"
"St. Vincent-Grenadines","Electricity - Consumption by households","2013","Kilowatt-hours, million","60.698",""
"St. Vincent-Grenadines","Electricity - Consumption by households","2012","Kilowatt-hours, million","60.355",""
"St. Vincent-Grenadines","Electricity - Consumption by households","2011","Kilowatt-hours, million","61.379",""
"St. Vincent-Grenadines","Electricity - Consumption by households","2010","Kilowatt-hours, million","57.5","1"
"St. Vincent-Grenadines","Electricity - Consumption by households","2009","Kilowatt-hours, million","56","1"
"St. Vincent-Grenadines","Electricity - Consumption by households","2008","Kilowatt-hours, million","55.5",""
"St. Vincent-Grenadines","Electricity - Consumption by households","2007","Kilowatt-hours, million","56.7",""
"St. Vincent-Grenadines","Electricity - Consumption by households","2006","Kilowatt-hours, million","54.9",""
"St. Vincent-Grenadines","Electricity - Consumption by households","2005","Kilowatt-hours, million","53.7",""
"St. Vincent-Grenadines","Electricity - Consumption by households","2004","Kilowatt-hours, million","50.5",""
"St. Vincent-Grenadines","Electricity - Consumption by households","2003","Kilowatt-hours, million","47.2",""
"St. Vincent-Grenadines","Electricity - Consumption by households","2002","Kilowatt-hours, million","44.2",""
"St. Vincent-Grenadines","Electricity - Consumption by households","2001","Kilowatt-hours, million","41.8",""
"St. Vincent-Grenadines","Electricity - Consumption by households","2000","Kilowatt-hours, million","38.8",""
"State of Palestine","Electricity - Consumption by households","2014","Kilowatt-hours, million","2953.4",""
"State of Palestine","Electricity - Consumption by households","2013","Kilowatt-hours, million","3127.7",""
"State of Palestine","Electricity - Consumption by households","2012","Kilowatt-hours, million","2190",""
"State of Palestine","Electricity - Consumption by households","2011","Kilowatt-hours, million","2178.3",""
"State of Palestine","Electricity - Consumption by households","2010","Kilowatt-hours, million","2085.4",""
"State of Palestine","Electricity - Consumption by households","2009","Kilowatt-hours, million","2326.1",""
"State of Palestine","Electricity - Consumption by households","2008","Kilowatt-hours, million","2187",""
"State of Palestine","Electricity - Consumption by households","2007","Kilowatt-hours, million","1996.5",""
"State of Palestine","Electricity - Consumption by households","2006","Kilowatt-hours, million","1829.1",""
"State of Palestine","Electricity - Consumption by households","2005","Kilowatt-hours, million","1857",""
"State of Palestine","Electricity - Consumption by households","2004","Kilowatt-hours, million","1889.6",""
"State of Palestine","Electricity - Consumption by households","2003","Kilowatt-hours, million","1822.7",""
"State of Palestine","Electricity - Consumption by households","2002","Kilowatt-hours, million","1754.8",""
"State of Palestine","Electricity - Consumption by households","2001","Kilowatt-hours, million","1687",""
"State of Palestine","Electricity - Consumption by households","2000","Kilowatt-hours, million","1500","1"
"Sudan","Electricity - Consumption by households","2014","Kilowatt-hours, million","5303",""
"Sudan","Electricity - Consumption by households","2013","Kilowatt-hours, million","4279",""
"Sudan","Electricity - Consumption by households","2012","Kilowatt-hours, million","3986",""
"Sudan (former)","Electricity - Consumption by households","2011","Kilowatt-hours, million","3437",""
"Sudan (former)","Electricity - Consumption by households","2010","Kilowatt-hours, million","3094",""
"Sudan (former)","Electricity - Consumption by households","2009","Kilowatt-hours, million","2593",""
"Sudan (former)","Electricity - Consumption by households","2008","Kilowatt-hours, million","2210",""
"Sudan (former)","Electricity - Consumption by households","2007","Kilowatt-hours, million","1907",""
"Sudan (former)","Electricity - Consumption by households","2006","Kilowatt-hours, million","1737",""
"Sudan (former)","Electricity - Consumption by households","2005","Kilowatt-hours, million","1539",""
"Sudan (former)","Electricity - Consumption by households","2004","Kilowatt-hours, million","1262",""
"Sudan (former)","Electricity - Consumption by households","2003","Kilowatt-hours, million","1353",""
"Sudan (former)","Electricity - Consumption by households","2002","Kilowatt-hours, million","1169",""
"Sudan (former)","Electricity - Consumption by households","2001","Kilowatt-hours, million","1033",""
"Sudan (former)","Electricity - Consumption by households","2000","Kilowatt-hours, million","989",""
"Suriname","Electricity - Consumption by households","2014","Kilowatt-hours, million","643.3",""
"Suriname","Electricity - Consumption by households","2013","Kilowatt-hours, million","615.6",""
"Suriname","Electricity - Consumption by households","2012","Kilowatt-hours, million","557.86",""
"Suriname","Electricity - Consumption by households","2011","Kilowatt-hours, million","534.47",""
"Suriname","Electricity - Consumption by households","2010","Kilowatt-hours, million","459.61",""
"Suriname","Electricity - Consumption by households","2009","Kilowatt-hours, million","456.6",""
"Suriname","Electricity - Consumption by households","2008","Kilowatt-hours, million","418.3",""
"Suriname","Electricity - Consumption by households","2007","Kilowatt-hours, million","387",""
"Suriname","Electricity - Consumption by households","2006","Kilowatt-hours, million","382.8",""
"Suriname","Electricity - Consumption by households","2005","Kilowatt-hours, million","386.2",""
"Suriname","Electricity - Consumption by households","2004","Kilowatt-hours, million","357.1",""
"Suriname","Electricity - Consumption by households","2003","Kilowatt-hours, million","331.4",""
"Suriname","Electricity - Consumption by households","2002","Kilowatt-hours, million","314",""
"Suriname","Electricity - Consumption by households","2001","Kilowatt-hours, million","293","1"
"Suriname","Electricity - Consumption by households","2000","Kilowatt-hours, million","265","1"
"Swaziland","Electricity - Consumption by households","2014","Kilowatt-hours, million","338",""
"Swaziland","Electricity - Consumption by households","2013","Kilowatt-hours, million","309.4",""
"Swaziland","Electricity - Consumption by households","2012","Kilowatt-hours, million","314.6",""
"Swaziland","Electricity - Consumption by households","2011","Kilowatt-hours, million","304.6",""
"Swaziland","Electricity - Consumption by households","2010","Kilowatt-hours, million","308",""
"Swaziland","Electricity - Consumption by households","2009","Kilowatt-hours, million","275.7",""
"Swaziland","Electricity - Consumption by households","2008","Kilowatt-hours, million","278.5",""
"Swaziland","Electricity - Consumption by households","2007","Kilowatt-hours, million","246.4",""
"Swaziland","Electricity - Consumption by households","2006","Kilowatt-hours, million","234.7",""
"Swaziland","Electricity - Consumption by households","2005","Kilowatt-hours, million","207.4",""
"Swaziland","Electricity - Consumption by households","2004","Kilowatt-hours, million","160.6",""
"Swaziland","Electricity - Consumption by households","2003","Kilowatt-hours, million","186.2",""
"Swaziland","Electricity - Consumption by households","2002","Kilowatt-hours, million","150","1"
"Swaziland","Electricity - Consumption by households","2001","Kilowatt-hours, million","150","1"
"Swaziland","Electricity - Consumption by households","2000","Kilowatt-hours, million","150","1"
"Sweden","Electricity - Consumption by households","2014","Kilowatt-hours, million","36821",""
"Sweden","Electricity - Consumption by households","2013","Kilowatt-hours, million","43504",""
"Sweden","Electricity - Consumption by households","2012","Kilowatt-hours, million","38882",""
"Sweden","Electricity - Consumption by households","2011","Kilowatt-hours, million","36432",""
"Sweden","Electricity - Consumption by households","2010","Kilowatt-hours, million","40422",""
"Sweden","Electricity - Consumption by households","2009","Kilowatt-hours, million","40946",""
"Sweden","Electricity - Consumption by households","2008","Kilowatt-hours, million","38929",""
"Sweden","Electricity - Consumption by households","2007","Kilowatt-hours, million","39638",""
"Sweden","Electricity - Consumption by households","2006","Kilowatt-hours, million","41490",""
"Sweden","Electricity - Consumption by households","2005","Kilowatt-hours, million","42663",""
"Sweden","Electricity - Consumption by households","2004","Kilowatt-hours, million","41375",""
"Sweden","Electricity - Consumption by households","2003","Kilowatt-hours, million","41998",""
"Sweden","Electricity - Consumption by households","2002","Kilowatt-hours, million","41473",""
"Sweden","Electricity - Consumption by households","2001","Kilowatt-hours, million","42180",""
"Sweden","Electricity - Consumption by households","2000","Kilowatt-hours, million","42020",""
"Switzerland","Electricity - Consumption by households","2014","Kilowatt-hours, million","18286",""
"Switzerland","Electricity - Consumption by households","2013","Kilowatt-hours, million","18767",""
"Switzerland","Electricity - Consumption by households","2012","Kilowatt-hours, million","18333",""
"Switzerland","Electricity - Consumption by households","2011","Kilowatt-hours, million","17941",""
"Switzerland","Electricity - Consumption by households","2010","Kilowatt-hours, million","18617",""
"Switzerland","Electricity - Consumption by households","2009","Kilowatt-hours, million","17919",""
"Switzerland","Electricity - Consumption by households","2008","Kilowatt-hours, million","17897",""
"Switzerland","Electricity - Consumption by households","2007","Kilowatt-hours, million","17472",""
"Switzerland","Electricity - Consumption by households","2006","Kilowatt-hours, million","17703",""
"Switzerland","Electricity - Consumption by households","2005","Kilowatt-hours, million","17625",""
"Switzerland","Electricity - Consumption by households","2004","Kilowatt-hours, million","17113",""
"Switzerland","Electricity - Consumption by households","2003","Kilowatt-hours, million","16678",""
"Switzerland","Electricity - Consumption by households","2002","Kilowatt-hours, million","16291",""
"Switzerland","Electricity - Consumption by households","2001","Kilowatt-hours, million","16080",""
"Switzerland","Electricity - Consumption by households","2000","Kilowatt-hours, million","15727",""
"Syrian Arab Republic","Electricity - Consumption by households","2014","Kilowatt-hours, million","7205",""
"Syrian Arab Republic","Electricity - Consumption by households","2013","Kilowatt-hours, million","8601",""
"Syrian Arab Republic","Electricity - Consumption by households","2012","Kilowatt-hours, million","10344",""
"Syrian Arab Republic","Electricity - Consumption by households","2011","Kilowatt-hours, million","13938",""
"Syrian Arab Republic","Electricity - Consumption by households","2010","Kilowatt-hours, million","15393",""
"Syrian Arab Republic","Electricity - Consumption by households","2009","Kilowatt-hours, million","13886",""
"Syrian Arab Republic","Electricity - Consumption by households","2008","Kilowatt-hours, million","13886",""
"Syrian Arab Republic","Electricity - Consumption by households","2007","Kilowatt-hours, million","13234",""
"Syrian Arab Republic","Electricity - Consumption by households","2006","Kilowatt-hours, million","11560",""
"Syrian Arab Republic","Electricity - Consumption by households","2005","Kilowatt-hours, million","15109",""
"Syrian Arab Republic","Electricity - Consumption by households","2004","Kilowatt-hours, million","13922",""
"Syrian Arab Republic","Electricity - Consumption by households","2003","Kilowatt-hours, million","13070",""
"Syrian Arab Republic","Electricity - Consumption by households","2002","Kilowatt-hours, million","11558",""
"Syrian Arab Republic","Electricity - Consumption by households","2001","Kilowatt-hours, million","8664",""
"Syrian Arab Republic","Electricity - Consumption by households","2000","Kilowatt-hours, million","7827",""
"T.F.Yug.Rep. Macedonia","Electricity - Consumption by households","2014","Kilowatt-hours, million","3045.964",""
"T.F.Yug.Rep. Macedonia","Electricity - Consumption by households","2013","Kilowatt-hours, million","3065.047",""
"T.F.Yug.Rep. Macedonia","Electricity - Consumption by households","2012","Kilowatt-hours, million","3262",""
"T.F.Yug.Rep. Macedonia","Electricity - Consumption by households","2011","Kilowatt-hours, million","3345",""
"T.F.Yug.Rep. Macedonia","Electricity - Consumption by households","2010","Kilowatt-hours, million","3233",""
"T.F.Yug.Rep. Macedonia","Electricity - Consumption by households","2009","Kilowatt-hours, million","3299",""
"T.F.Yug.Rep. Macedonia","Electricity - Consumption by households","2008","Kilowatt-hours, million","3134",""
"T.F.Yug.Rep. Macedonia","Electricity - Consumption by households","2007","Kilowatt-hours, million","3038",""
"T.F.Yug.Rep. Macedonia","Electricity - Consumption by households","2006","Kilowatt-hours, million","3048",""
"T.F.Yug.Rep. Macedonia","Electricity - Consumption by households","2005","Kilowatt-hours, million","2987",""
"T.F.Yug.Rep. Macedonia","Electricity - Consumption by households","2004","Kilowatt-hours, million","2904",""
"T.F.Yug.Rep. Macedonia","Electricity - Consumption by households","2003","Kilowatt-hours, million","2901",""
"T.F.Yug.Rep. Macedonia","Electricity - Consumption by households","2002","Kilowatt-hours, million","2682",""
"T.F.Yug.Rep. Macedonia","Electricity - Consumption by households","2001","Kilowatt-hours, million","2599",""
"T.F.Yug.Rep. Macedonia","Electricity - Consumption by households","2000","Kilowatt-hours, million","2653",""
"Tajikistan","Electricity - Consumption by households","2014","Kilowatt-hours, million","2957",""
"Tajikistan","Electricity - Consumption by households","2013","Kilowatt-hours, million","2904",""
"Tajikistan","Electricity - Consumption by households","2012","Kilowatt-hours, million","2667",""
"Tajikistan","Electricity - Consumption by households","2011","Kilowatt-hours, million","2991",""
"Tajikistan","Electricity - Consumption by households","2010","Kilowatt-hours, million","2895",""
"Tajikistan","Electricity - Consumption by households","2009","Kilowatt-hours, million","2950",""
"Tajikistan","Electricity - Consumption by households","2008","Kilowatt-hours, million","3105",""
"Tajikistan","Electricity - Consumption by households","2007","Kilowatt-hours, million","3209",""
"Tajikistan","Electricity - Consumption by households","2006","Kilowatt-hours, million","3200",""
"Tajikistan","Electricity - Consumption by households","2005","Kilowatt-hours, million","3163",""
"Tajikistan","Electricity - Consumption by households","2004","Kilowatt-hours, million","3073",""
"Tajikistan","Electricity - Consumption by households","2003","Kilowatt-hours, million","3013",""
"Tajikistan","Electricity - Consumption by households","2002","Kilowatt-hours, million","3305",""
"Tajikistan","Electricity - Consumption by households","2001","Kilowatt-hours, million","2876",""
"Tajikistan","Electricity - Consumption by households","2000","Kilowatt-hours, million","3251",""
"Thailand","Electricity - Consumption by households","2014","Kilowatt-hours, million","38993",""
"Thailand","Electricity - Consumption by households","2013","Kilowatt-hours, million","37789",""
"Thailand","Electricity - Consumption by households","2012","Kilowatt-hours, million","36447",""
"Thailand","Electricity - Consumption by households","2011","Kilowatt-hours, million","32799",""
"Thailand","Electricity - Consumption by households","2010","Kilowatt-hours, million","33337",""
"Thailand","Electricity - Consumption by households","2009","Kilowatt-hours, million","30371",""
"Thailand","Electricity - Consumption by households","2008","Kilowatt-hours, million","28785",""
"Thailand","Electricity - Consumption by households","2007","Kilowatt-hours, million","28041",""
"Thailand","Electricity - Consumption by households","2006","Kilowatt-hours, million","27005",""
"Thailand","Electricity - Consumption by households","2005","Kilowatt-hours, million","25613",""
"Thailand","Electricity - Consumption by households","2004","Kilowatt-hours, million","24734",""
"Thailand","Electricity - Consumption by households","2003","Kilowatt-hours, million","23499",""
"Thailand","Electricity - Consumption by households","2002","Kilowatt-hours, million","22112",""
"Thailand","Electricity - Consumption by households","2001","Kilowatt-hours, million","21070",""
"Thailand","Electricity - Consumption by households","2000","Kilowatt-hours, million","19474",""
"Timor-Leste","Electricity - Consumption by households","2014","Kilowatt-hours, million","62.5",""
"Timor-Leste","Electricity - Consumption by households","2013","Kilowatt-hours, million","39.9",""
"Timor-Leste","Electricity - Consumption by households","2012","Kilowatt-hours, million","30",""
"Timor-Leste","Electricity - Consumption by households","2011","Kilowatt-hours, million","37.3",""
"Timor-Leste","Electricity - Consumption by households","2010","Kilowatt-hours, million","30.9",""
"Timor-Leste","Electricity - Consumption by households","2009","Kilowatt-hours, million","21.6",""
"Timor-Leste","Electricity - Consumption by households","2008","Kilowatt-hours, million","9.3",""
"Timor-Leste","Electricity - Consumption by households","2007","Kilowatt-hours, million","6.4",""
"Timor-Leste","Electricity - Consumption by households","2006","Kilowatt-hours, million","4.5","1"
"Timor-Leste","Electricity - Consumption by households","2005","Kilowatt-hours, million","4","1"
"Timor-Leste","Electricity - Consumption by households","2004","Kilowatt-hours, million","4","1"
"Timor-Leste","Electricity - Consumption by households","2003","Kilowatt-hours, million","4","1"
"Timor-Leste","Electricity - Consumption by households","2002","Kilowatt-hours, million","4","1"
"Togo","Electricity - Consumption by households","2014","Kilowatt-hours, million","573",""
"Togo","Electricity - Consumption by households","2013","Kilowatt-hours, million","536",""
"Togo","Electricity - Consumption by households","2012","Kilowatt-hours, million","510",""
"Togo","Electricity - Consumption by households","2011","Kilowatt-hours, million","480",""
"Togo","Electricity - Consumption by households","2010","Kilowatt-hours, million","445",""
"Togo","Electricity - Consumption by households","2009","Kilowatt-hours, million","413",""
"Togo","Electricity - Consumption by households","2008","Kilowatt-hours, million","388",""
"Togo","Electricity - Consumption by households","2007","Kilowatt-hours, million","340",""
"Togo","Electricity - Consumption by households","2006","Kilowatt-hours, million","338",""
"Togo","Electricity - Consumption by households","2005","Kilowatt-hours, million","318",""
"Togo","Electricity - Consumption by households","2004","Kilowatt-hours, million","320",""
"Togo","Electricity - Consumption by households","2003","Kilowatt-hours, million","273",""
"Togo","Electricity - Consumption by households","2002","Kilowatt-hours, million","266",""
"Togo","Electricity - Consumption by households","2001","Kilowatt-hours, million","228",""
"Togo","Electricity - Consumption by households","2000","Kilowatt-hours, million","213",""
"Tonga","Electricity - Consumption by households","2014","Kilowatt-hours, million","17.214","1"
"Tonga","Electricity - Consumption by households","2013","Kilowatt-hours, million","16.695","1"
"Tonga","Electricity - Consumption by households","2012","Kilowatt-hours, million","16.1","1"
"Tonga","Electricity - Consumption by households","2011","Kilowatt-hours, million","16.05","1"
"Tonga","Electricity - Consumption by households","2010","Kilowatt-hours, million","15.35","1"
"Tonga","Electricity - Consumption by households","2009","Kilowatt-hours, million","16.03","1"
"Trinidad and Tobago","Electricity - Consumption by households","2014","Kilowatt-hours, million","2666",""
"Trinidad and Tobago","Electricity - Consumption by households","2013","Kilowatt-hours, million","2557",""
"Trinidad and Tobago","Electricity - Consumption by households","2012","Kilowatt-hours, million","2452",""
"Trinidad and Tobago","Electricity - Consumption by households","2011","Kilowatt-hours, million","2352",""
"Trinidad and Tobago","Electricity - Consumption by households","2010","Kilowatt-hours, million","2271",""
"Trinidad and Tobago","Electricity - Consumption by households","2009","Kilowatt-hours, million","2071",""
"Trinidad and Tobago","Electricity - Consumption by households","2008","Kilowatt-hours, million","2041",""
"Trinidad and Tobago","Electricity - Consumption by households","2007","Kilowatt-hours, million","1934",""
"Trinidad and Tobago","Electricity - Consumption by households","2006","Kilowatt-hours, million","1799",""
"Trinidad and Tobago","Electricity - Consumption by households","2005","Kilowatt-hours, million","1594",""
"Trinidad and Tobago","Electricity - Consumption by households","2004","Kilowatt-hours, million","1452",""
"Trinidad and Tobago","Electricity - Consumption by households","2003","Kilowatt-hours, million","1510",""
"Trinidad and Tobago","Electricity - Consumption by households","2002","Kilowatt-hours, million","1321",""
"Trinidad and Tobago","Electricity - Consumption by households","2001","Kilowatt-hours, million","1285",""
"Trinidad and Tobago","Electricity - Consumption by households","2000","Kilowatt-hours, million","1221",""
"Tunisia","Electricity - Consumption by households","2014","Kilowatt-hours, million","4495",""
"Tunisia","Electricity - Consumption by households","2013","Kilowatt-hours, million","4294",""
"Tunisia","Electricity - Consumption by households","2012","Kilowatt-hours, million","4336",""
"Tunisia","Electricity - Consumption by households","2011","Kilowatt-hours, million","3920",""
"Tunisia","Electricity - Consumption by households","2010","Kilowatt-hours, million","3723",""
"Tunisia","Electricity - Consumption by households","2009","Kilowatt-hours, million","3581",""
"Tunisia","Electricity - Consumption by households","2008","Kilowatt-hours, million","3403",""
"Tunisia","Electricity - Consumption by households","2007","Kilowatt-hours, million","3564",""
"Tunisia","Electricity - Consumption by households","2006","Kilowatt-hours, million","3338",""
"Tunisia","Electricity - Consumption by households","2005","Kilowatt-hours, million","2861",""
"Tunisia","Electricity - Consumption by households","2004","Kilowatt-hours, million","2800",""
"Tunisia","Electricity - Consumption by households","2003","Kilowatt-hours, million","2736",""
"Tunisia","Electricity - Consumption by households","2002","Kilowatt-hours, million","2513",""
"Tunisia","Electricity - Consumption by households","2001","Kilowatt-hours, million","2411",""
"Tunisia","Electricity - Consumption by households","2000","Kilowatt-hours, million","2191",""
"Turkey","Electricity - Consumption by households","2014","Kilowatt-hours, million","46190",""
"Turkey","Electricity - Consumption by households","2013","Kilowatt-hours, million","44972",""
"Turkey","Electricity - Consumption by households","2012","Kilowatt-hours, million","45375",""
"Turkey","Electricity - Consumption by households","2011","Kilowatt-hours, million","44271",""
"Turkey","Electricity - Consumption by households","2010","Kilowatt-hours, million","41410",""
"Turkey","Electricity - Consumption by households","2009","Kilowatt-hours, million","39148",""
