"Country or Area","Commodity - Transaction","Year","Unit","Quantity","Quantity Footnotes"
"Senegal","Electricity - Consumption by households","1998","Kilowatt-hours, million","331",""
"Senegal","Electricity - Consumption by households","1997","Kilowatt-hours, million","239",""
"Senegal","Electricity - Consumption by households","1996","Kilowatt-hours, million","178","1"
"Senegal","Electricity - Consumption by households","1995","Kilowatt-hours, million","178","1"
"Senegal","Electricity - Consumption by households","1994","Kilowatt-hours, million","175","1"
"Senegal","Electricity - Consumption by households","1993","Kilowatt-hours, million","175","1"
"Senegal","Electricity - Consumption by households","1992","Kilowatt-hours, million","180","1"
"Senegal","Electricity - Consumption by households","1991","Kilowatt-hours, million","182",""
"Senegal","Electricity - Consumption by households","1990","Kilowatt-hours, million","180",""
"Serbia","Electricity - Consumption by households","2014","Kilowatt-hours, million","13802",""
"Serbia","Electricity - Consumption by households","2013","Kilowatt-hours, million","14146",""
"Serbia","Electricity - Consumption by households","2012","Kilowatt-hours, million","14517",""
"Serbia","Electricity - Consumption by households","2011","Kilowatt-hours, million","14665",""
"Serbia","Electricity - Consumption by households","2010","Kilowatt-hours, million","14645",""
"Serbia","Electricity - Consumption by households","2009","Kilowatt-hours, million","14412",""
"Serbia","Electricity - Consumption by households","2008","Kilowatt-hours, million","14098",""
"Serbia","Electricity - Consumption by households","2007","Kilowatt-hours, million","13933",""
"Serbia","Electricity - Consumption by households","2006","Kilowatt-hours, million","14062",""
"Serbia","Electricity - Consumption by households","2005","Kilowatt-hours, million","14191",""
"Serbia and Montenegro","Electricity - Consumption by households","2004","Kilowatt-hours, million","13626",""
"Serbia and Montenegro","Electricity - Consumption by households","2003","Kilowatt-hours, million","16300",""
"Serbia and Montenegro","Electricity - Consumption by households","2002","Kilowatt-hours, million","16300",""
"Serbia and Montenegro","Electricity - Consumption by households","2001","Kilowatt-hours, million","16338",""
"Serbia and Montenegro","Electricity - Consumption by households","2000","Kilowatt-hours, million","16300",""
"Serbia and Montenegro","Electricity - Consumption by households","1999","Kilowatt-hours, million","15564",""
"Serbia and Montenegro","Electricity - Consumption by households","1998","Kilowatt-hours, million","17058",""
"Serbia and Montenegro","Electricity - Consumption by households","1997","Kilowatt-hours, million","17469",""
"Serbia and Montenegro","Electricity - Consumption by households","1996","Kilowatt-hours, million","16512",""
"Serbia and Montenegro","Electricity - Consumption by households","1995","Kilowatt-hours, million","16114",""
"Serbia and Montenegro","Electricity - Consumption by households","1994","Kilowatt-hours, million","16004",""
"Serbia and Montenegro","Electricity - Consumption by households","1993","Kilowatt-hours, million","15427",""
"Serbia and Montenegro","Electricity - Consumption by households","1992","Kilowatt-hours, million","12771",""
"Seychelles","Electricity - Consumption by households","2014","Kilowatt-hours, million","93.4",""
"Seychelles","Electricity - Consumption by households","2013","Kilowatt-hours, million","89",""
"Seychelles","Electricity - Consumption by households","2012","Kilowatt-hours, million","86.2",""
"Seychelles","Electricity - Consumption by households","2011","Kilowatt-hours, million","84",""
"Seychelles","Electricity - Consumption by households","2010","Kilowatt-hours, million","81.7",""
"Seychelles","Electricity - Consumption by households","2009","Kilowatt-hours, million","75.9",""
"Seychelles","Electricity - Consumption by households","2008","Kilowatt-hours, million","75.6",""
"Seychelles","Electricity - Consumption by households","2007","Kilowatt-hours, million","76.8",""
"Seychelles","Electricity - Consumption by households","2006","Kilowatt-hours, million","70.8",""
"Seychelles","Electricity - Consumption by households","2005","Kilowatt-hours, million","67.1",""
"Seychelles","Electricity - Consumption by households","2004","Kilowatt-hours, million","64.8",""
"Seychelles","Electricity - Consumption by households","2003","Kilowatt-hours, million","62.6",""
"Seychelles","Electricity - Consumption by households","2002","Kilowatt-hours, million","58.6",""
"Seychelles","Electricity - Consumption by households","2001","Kilowatt-hours, million","54.9",""
"Seychelles","Electricity - Consumption by households","2000","Kilowatt-hours, million","52.2",""
"Seychelles","Electricity - Consumption by households","1999","Kilowatt-hours, million","47","1"
"Seychelles","Electricity - Consumption by households","1998","Kilowatt-hours, million","40","1"
"Seychelles","Electricity - Consumption by households","1997","Kilowatt-hours, million","36","1"
"Seychelles","Electricity - Consumption by households","1996","Kilowatt-hours, million","31.5","1"
"Seychelles","Electricity - Consumption by households","1995","Kilowatt-hours, million","34",""
"Seychelles","Electricity - Consumption by households","1994","Kilowatt-hours, million","33","1"
"Seychelles","Electricity - Consumption by households","1993","Kilowatt-hours, million","32",""
"Seychelles","Electricity - Consumption by households","1992","Kilowatt-hours, million","29",""
"Seychelles","Electricity - Consumption by households","1991","Kilowatt-hours, million","27",""
"Seychelles","Electricity - Consumption by households","1990","Kilowatt-hours, million","25",""
"Sierra Leone","Electricity - Consumption by households","2014","Kilowatt-hours, million","24.13",""
"Sierra Leone","Electricity - Consumption by households","2013","Kilowatt-hours, million","9.01",""
"Sierra Leone","Electricity - Consumption by households","2012","Kilowatt-hours, million","32.68",""
"Sierra Leone","Electricity - Consumption by households","2011","Kilowatt-hours, million","24.13",""
"Sierra Leone","Electricity - Consumption by households","2010","Kilowatt-hours, million","25.44",""
"Sierra Leone","Electricity - Consumption by households","2009","Kilowatt-hours, million","21.35",""
"Sierra Leone","Electricity - Consumption by households","2008","Kilowatt-hours, million","20","1"
"Sierra Leone","Electricity - Consumption by households","2007","Kilowatt-hours, million","15","1"
"Sierra Leone","Electricity - Consumption by households","2006","Kilowatt-hours, million","4",""
"Sierra Leone","Electricity - Consumption by households","2005","Kilowatt-hours, million","13.6",""
"Sierra Leone","Electricity - Consumption by households","2004","Kilowatt-hours, million","23",""
"Sierra Leone","Electricity - Consumption by households","2003","Kilowatt-hours, million","30.4",""
"Sierra Leone","Electricity - Consumption by households","2002","Kilowatt-hours, million","35.6",""
"Sierra Leone","Electricity - Consumption by households","2001","Kilowatt-hours, million","30.5",""
"Sierra Leone","Electricity - Consumption by households","2000","Kilowatt-hours, million","32.3",""
"Sierra Leone","Electricity - Consumption by households","1999","Kilowatt-hours, million","25",""
"Sierra Leone","Electricity - Consumption by households","1998","Kilowatt-hours, million","24.1",""
"Sierra Leone","Electricity - Consumption by households","1997","Kilowatt-hours, million","24",""
"Sierra Leone","Electricity - Consumption by households","1996","Kilowatt-hours, million","27.3",""
"Sierra Leone","Electricity - Consumption by households","1995","Kilowatt-hours, million","26.5",""
"Sierra Leone","Electricity - Consumption by households","1994","Kilowatt-hours, million","44","1"
"Sierra Leone","Electricity - Consumption by households","1993","Kilowatt-hours, million","42","1"
"Sierra Leone","Electricity - Consumption by households","1992","Kilowatt-hours, million","42","1"
"Sierra Leone","Electricity - Consumption by households","1991","Kilowatt-hours, million","40","1"
"Sierra Leone","Electricity - Consumption by households","1990","Kilowatt-hours, million","38","1"
"Singapore","Electricity - Consumption by households","2014","Kilowatt-hours, million","6924.4",""
"Singapore","Electricity - Consumption by households","2013","Kilowatt-hours, million","6754.9",""
"Singapore","Electricity - Consumption by households","2012","Kilowatt-hours, million","6629.5",""
"Singapore","Electricity - Consumption by households","2011","Kilowatt-hours, million","6482.7",""
"Singapore","Electricity - Consumption by households","2010","Kilowatt-hours, million","6636",""
"Singapore","Electricity - Consumption by households","2009","Kilowatt-hours, million","6430.8",""
"Singapore","Electricity - Consumption by households","2008","Kilowatt-hours, million","6104.583333",""
"Singapore","Electricity - Consumption by households","2007","Kilowatt-hours, million","6821",""
"Singapore","Electricity - Consumption by households","2006","Kilowatt-hours, million","6764",""
"Singapore","Electricity - Consumption by households","2005","Kilowatt-hours, million","6750",""
"Singapore","Electricity - Consumption by households","2004","Kilowatt-hours, million","6525",""
"Singapore","Electricity - Consumption by households","2003","Kilowatt-hours, million","6507",""
"Singapore","Electricity - Consumption by households","2002","Kilowatt-hours, million","6348",""
"Singapore","Electricity - Consumption by households","2001","Kilowatt-hours, million","5985",""
"Singapore","Electricity - Consumption by households","2000","Kilowatt-hours, million","5726",""
"Singapore","Electricity - Consumption by households","1999","Kilowatt-hours, million","5344",""
"Singapore","Electricity - Consumption by households","1998","Kilowatt-hours, million","5328",""
"Singapore","Electricity - Consumption by households","1997","Kilowatt-hours, million","5203",""
"Singapore","Electricity - Consumption by households","1996","Kilowatt-hours, million","4636",""
"Singapore","Electricity - Consumption by households","1995","Kilowatt-hours, million","3370",""
"Singapore","Electricity - Consumption by households","1994","Kilowatt-hours, million","3145",""
"Singapore","Electricity - Consumption by households","1993","Kilowatt-hours, million","2855",""
"Singapore","Electricity - Consumption by households","1992","Kilowatt-hours, million","2630","1"
"Singapore","Electricity - Consumption by households","1991","Kilowatt-hours, million","2485","1"
"Singapore","Electricity - Consumption by households","1990","Kilowatt-hours, million","2346","1"
"Sint Maarten (Dutch part)","Electricity - Consumption by households","2014","Kilowatt-hours, million","108.8","1"
"Sint Maarten (Dutch part)","Electricity - Consumption by households","2013","Kilowatt-hours, million","106.7",""
"Sint Maarten (Dutch part)","Electricity - Consumption by households","2012","Kilowatt-hours, million","104.6","1"
"Slovakia","Electricity - Consumption by households","2014","Kilowatt-hours, million","4917",""
"Slovakia","Electricity - Consumption by households","2013","Kilowatt-hours, million","4930",""
"Slovakia","Electricity - Consumption by households","2012","Kilowatt-hours, million","4734",""
"Slovakia","Electricity - Consumption by households","2011","Kilowatt-hours, million","4503",""
"Slovakia","Electricity - Consumption by households","2010","Kilowatt-hours, million","4370",""
"Slovakia","Electricity - Consumption by households","2009","Kilowatt-hours, million","4428",""
"Slovakia","Electricity - Consumption by households","2008","Kilowatt-hours, million","4531",""
"Slovakia","Electricity - Consumption by households","2007","Kilowatt-hours, million","4602",""
"Slovakia","Electricity - Consumption by households","2006","Kilowatt-hours, million","4577",""
"Slovakia","Electricity - Consumption by households","2005","Kilowatt-hours, million","4701",""
"Slovakia","Electricity - Consumption by households","2004","Kilowatt-hours, million","4817",""
"Slovakia","Electricity - Consumption by households","2003","Kilowatt-hours, million","5039",""
"Slovakia","Electricity - Consumption by households","2002","Kilowatt-hours, million","5157",""
"Slovakia","Electricity - Consumption by households","2001","Kilowatt-hours, million","5222",""
"Slovakia","Electricity - Consumption by households","2000","Kilowatt-hours, million","5419",""
"Slovakia","Electricity - Consumption by households","1999","Kilowatt-hours, million","5672",""
"Slovakia","Electricity - Consumption by households","1998","Kilowatt-hours, million","5594",""
"Slovakia","Electricity - Consumption by households","1997","Kilowatt-hours, million","5507",""
"Slovakia","Electricity - Consumption by households","1996","Kilowatt-hours, million","5451",""
"Slovakia","Electricity - Consumption by households","1995","Kilowatt-hours, million","4998",""
"Slovakia","Electricity - Consumption by households","1994","Kilowatt-hours, million","4489",""
"Slovakia","Electricity - Consumption by households","1993","Kilowatt-hours, million","4137",""
"Slovakia","Electricity - Consumption by households","1992","Kilowatt-hours, million","3701",""
"Slovenia","Electricity - Consumption by households","2014","Kilowatt-hours, million","3125",""
"Slovenia","Electricity - Consumption by households","2013","Kilowatt-hours, million","3229",""
"Slovenia","Electricity - Consumption by households","2012","Kilowatt-hours, million","3179",""
"Slovenia","Electricity - Consumption by households","2011","Kilowatt-hours, million","3211",""
"Slovenia","Electricity - Consumption by households","2010","Kilowatt-hours, million","3219",""
"Slovenia","Electricity - Consumption by households","2009","Kilowatt-hours, million","3137",""
"Slovenia","Electricity - Consumption by households","2008","Kilowatt-hours, million","3182",""
"Slovenia","Electricity - Consumption by households","2007","Kilowatt-hours, million","3021",""
"Slovenia","Electricity - Consumption by households","2006","Kilowatt-hours, million","3055",""
"Slovenia","Electricity - Consumption by households","2005","Kilowatt-hours, million","2951",""
"Slovenia","Electricity - Consumption by households","2004","Kilowatt-hours, million","3012",""
"Slovenia","Electricity - Consumption by households","2003","Kilowatt-hours, million","3008",""
"Slovenia","Electricity - Consumption by households","2002","Kilowatt-hours, million","2704",""
"Slovenia","Electricity - Consumption by households","2001","Kilowatt-hours, million","2675",""
"Slovenia","Electricity - Consumption by households","2000","Kilowatt-hours, million","2601",""
"Slovenia","Electricity - Consumption by households","1999","Kilowatt-hours, million","2386",""
"Slovenia","Electricity - Consumption by households","1998","Kilowatt-hours, million","2690",""
"Slovenia","Electricity - Consumption by households","1997","Kilowatt-hours, million","2684",""
"Slovenia","Electricity - Consumption by households","1996","Kilowatt-hours, million","2629",""
"Slovenia","Electricity - Consumption by households","1995","Kilowatt-hours, million","2553",""
"Slovenia","Electricity - Consumption by households","1994","Kilowatt-hours, million","2585",""
"Slovenia","Electricity - Consumption by households","1993","Kilowatt-hours, million","2490",""
"Slovenia","Electricity - Consumption by households","1992","Kilowatt-hours, million","2404",""
"Solomon Islands","Electricity - Consumption by households","2014","Kilowatt-hours, million","13.9",""
"Solomon Islands","Electricity - Consumption by households","2013","Kilowatt-hours, million","14.2",""
"Solomon Islands","Electricity - Consumption by households","2012","Kilowatt-hours, million","8.3",""
"Solomon Islands","Electricity - Consumption by households","2011","Kilowatt-hours, million","12.3",""
"Solomon Islands","Electricity - Consumption by households","2010","Kilowatt-hours, million","8.7",""
"Solomon Islands","Electricity - Consumption by households","2009","Kilowatt-hours, million","11.5",""
"Solomon Islands","Electricity - Consumption by households","2008","Kilowatt-hours, million","13.3",""
"Solomon Islands","Electricity - Consumption by households","2007","Kilowatt-hours, million","15.1",""
"Solomon Islands","Electricity - Consumption by households","2006","Kilowatt-hours, million","13.6",""
"Solomon Islands","Electricity - Consumption by households","2005","Kilowatt-hours, million","13.4",""
"Solomon Islands","Electricity - Consumption by households","2004","Kilowatt-hours, million","14.7",""
"Solomon Islands","Electricity - Consumption by households","2003","Kilowatt-hours, million","12.1",""
"Solomon Islands","Electricity - Consumption by households","2002","Kilowatt-hours, million","13.6",""
"Solomon Islands","Electricity - Consumption by households","2001","Kilowatt-hours, million","14",""
"Solomon Islands","Electricity - Consumption by households","2000","Kilowatt-hours, million","13.3",""
"Solomon Islands","Electricity - Consumption by households","1999","Kilowatt-hours, million","18.1",""
"Solomon Islands","Electricity - Consumption by households","1998","Kilowatt-hours, million","13.5",""
"Solomon Islands","Electricity - Consumption by households","1997","Kilowatt-hours, million","14","1"
"Solomon Islands","Electricity - Consumption by households","1996","Kilowatt-hours, million","14","1"
"Solomon Islands","Electricity - Consumption by households","1995","Kilowatt-hours, million","13","1"
"Solomon Islands","Electricity - Consumption by households","1994","Kilowatt-hours, million","14","1"
"Solomon Islands","Electricity - Consumption by households","1993","Kilowatt-hours, million","13","1"
"Solomon Islands","Electricity - Consumption by households","1992","Kilowatt-hours, million","13","1"
"Solomon Islands","Electricity - Consumption by households","1991","Kilowatt-hours, million","14","1"
"Solomon Islands","Electricity - Consumption by households","1990","Kilowatt-hours, million","13","1"
"South Africa","Electricity - Consumption by households","2014","Kilowatt-hours, million","37777",""
"South Africa","Electricity - Consumption by households","2013","Kilowatt-hours, million","38027",""
"South Africa","Electricity - Consumption by households","2012","Kilowatt-hours, million","38226",""
"South Africa","Electricity - Consumption by households","2011","Kilowatt-hours, million","40529",""
"South Africa","Electricity - Consumption by households","2010","Kilowatt-hours, million","40281",""
"South Africa","Electricity - Consumption by households","2009","Kilowatt-hours, million","39192",""
"South Africa","Electricity - Consumption by households","2008","Kilowatt-hours, million","40282",""
"South Africa","Electricity - Consumption by households","2007","Kilowatt-hours, million","41173",""
"South Africa","Electricity - Consumption by households","2006","Kilowatt-hours, million","39671",""
"South Africa","Electricity - Consumption by households","2005","Kilowatt-hours, million","36970",""
"South Africa","Electricity - Consumption by households","2004","Kilowatt-hours, million","36231",""
"South Africa","Electricity - Consumption by households","2003","Kilowatt-hours, million","34075",""
"South Africa","Electricity - Consumption by households","2002","Kilowatt-hours, million","30418",""
"South Africa","Electricity - Consumption by households","2001","Kilowatt-hours, million","34623",""
"South Africa","Electricity - Consumption by households","2000","Kilowatt-hours, million","28680",""
"South Africa","Electricity - Consumption by households","1999","Kilowatt-hours, million","29511",""
"South Africa","Electricity - Consumption by households","1998","Kilowatt-hours, million","30163",""
"South Africa","Electricity - Consumption by households","1997","Kilowatt-hours, million","30722",""
"South Africa","Electricity - Consumption by households","1996","Kilowatt-hours, million","29552",""
"South Africa","Electricity - Consumption by households","1995","Kilowatt-hours, million","24369",""
"South Africa","Electricity - Consumption by households","1994","Kilowatt-hours, million","22115",""
"South Africa","Electricity - Consumption by households","1993","Kilowatt-hours, million","21542",""
"South Africa","Electricity - Consumption by households","1992","Kilowatt-hours, million","25000","1"
"South Africa","Electricity - Consumption by households","1991","Kilowatt-hours, million","25000","1"
"South Africa","Electricity - Consumption by households","1990","Kilowatt-hours, million","24500","1"
"South Sudan","Electricity - Consumption by households","2014","Kilowatt-hours, million","201",""
"South Sudan","Electricity - Consumption by households","2013","Kilowatt-hours, million","194",""
"South Sudan","Electricity - Consumption by households","2012","Kilowatt-hours, million","178",""
"Spain","Electricity - Consumption by households","2014","Kilowatt-hours, million","70710",""
"Spain","Electricity - Consumption by households","2013","Kilowatt-hours, million","71060",""
"Spain","Electricity - Consumption by households","2012","Kilowatt-hours, million","75088",""
"Spain","Electricity - Consumption by households","2011","Kilowatt-hours, million","76107",""
"Spain","Electricity - Consumption by households","2010","Kilowatt-hours, million","75679",""
"Spain","Electricity - Consumption by households","2009","Kilowatt-hours, million","71411",""
"Spain","Electricity - Consumption by households","2008","Kilowatt-hours, million","69438",""
"Spain","Electricity - Consumption by households","2007","Kilowatt-hours, million","68214",""
"Spain","Electricity - Consumption by households","2006","Kilowatt-hours, million","67882",""
"Spain","Electricity - Consumption by households","2005","Kilowatt-hours, million","62584",""
"Spain","Electricity - Consumption by households","2004","Kilowatt-hours, million","58046",""
"Spain","Electricity - Consumption by households","2003","Kilowatt-hours, million","54235",""
"Spain","Electricity - Consumption by households","2002","Kilowatt-hours, million","50636",""
"Spain","Electricity - Consumption by households","2001","Kilowatt-hours, million","49685",""
"Spain","Electricity - Consumption by households","2000","Kilowatt-hours, million","43619",""
"Spain","Electricity - Consumption by households","1999","Kilowatt-hours, million","45443",""
"Spain","Electricity - Consumption by households","1998","Kilowatt-hours, million","41700",""
"Spain","Electricity - Consumption by households","1997","Kilowatt-hours, million","40105",""
"Spain","Electricity - Consumption by households","1996","Kilowatt-hours, million","37515",""
"Spain","Electricity - Consumption by households","1995","Kilowatt-hours, million","35988",""
"Spain","Electricity - Consumption by households","1994","Kilowatt-hours, million","34772",""
"Spain","Electricity - Consumption by households","1993","Kilowatt-hours, million","32362",""
"Spain","Electricity - Consumption by households","1992","Kilowatt-hours, million","31407",""
"Spain","Electricity - Consumption by households","1991","Kilowatt-hours, million","30892",""
"Spain","Electricity - Consumption by households","1990","Kilowatt-hours, million","30210",""
"Sri Lanka","Electricity - Consumption by households","2014","Kilowatt-hours, million","4046.2",""
"Sri Lanka","Electricity - Consumption by households","2013","Kilowatt-hours, million","4013",""
"Sri Lanka","Electricity - Consumption by households","2012","Kilowatt-hours, million","4064.2",""
"Sri Lanka","Electricity - Consumption by households","2011","Kilowatt-hours, million","3928.4",""
"Sri Lanka","Electricity - Consumption by households","2010","Kilowatt-hours, million","3651.4",""
"Sri Lanka","Electricity - Consumption by households","2009","Kilowatt-hours, million","3373.2",""
"Sri Lanka","Electricity - Consumption by households","2008","Kilowatt-hours, million","3239.2",""
"Sri Lanka","Electricity - Consumption by households","2007","Kilowatt-hours, million","3216.6",""
"Sri Lanka","Electricity - Consumption by households","2006","Kilowatt-hours, million","3063.3",""
"Sri Lanka","Electricity - Consumption by households","2005","Kilowatt-hours, million","2865.5",""
"Sri Lanka","Electricity - Consumption by households","2004","Kilowatt-hours, million","2599.5",""
"Sri Lanka","Electricity - Consumption by households","2003","Kilowatt-hours, million","2395.6",""
"Sri Lanka","Electricity - Consumption by households","2002","Kilowatt-hours, million","2157.1",""
"Sri Lanka","Electricity - Consumption by households","2001","Kilowatt-hours, million","2129.6",""
"Sri Lanka","Electricity - Consumption by households","2000","Kilowatt-hours, million","2061.5",""
"Sri Lanka","Electricity - Consumption by households","1999","Kilowatt-hours, million","1555",""
"Sri Lanka","Electricity - Consumption by households","1998","Kilowatt-hours, million","1378",""
"Sri Lanka","Electricity - Consumption by households","1997","Kilowatt-hours, million","1213",""
"Sri Lanka","Electricity - Consumption by households","1996","Kilowatt-hours, million","1046",""
"Sri Lanka","Electricity - Consumption by households","1995","Kilowatt-hours, million","1034",""
"Sri Lanka","Electricity - Consumption by households","1994","Kilowatt-hours, million","928",""
"Sri Lanka","Electricity - Consumption by households","1993","Kilowatt-hours, million","826",""
"Sri Lanka","Electricity - Consumption by households","1992","Kilowatt-hours, million","704",""
"Sri Lanka","Electricity - Consumption by households","1991","Kilowatt-hours, million","644",""
"Sri Lanka","Electricity - Consumption by households","1990","Kilowatt-hours, million","514",""
"St. Helena and Depend.","Electricity - Consumption by households","2014","Kilowatt-hours, million","4.31","1"
"St. Helena and Depend.","Electricity - Consumption by households","2013","Kilowatt-hours, million","4.31",""
"St. Helena and Depend.","Electricity - Consumption by households","2012","Kilowatt-hours, million","4.18",""
"St. Helena and Depend.","Electricity - Consumption by households","2011","Kilowatt-hours, million","4",""
"St. Helena and Depend.","Electricity - Consumption by households","2010","Kilowatt-hours, million","4.1",""
"St. Helena and Depend.","Electricity - Consumption by households","2009","Kilowatt-hours, million","4.13",""
"St. Helena and Depend.","Electricity - Consumption by households","2008","Kilowatt-hours, million","4.03",""
"St. Helena and Depend.","Electricity - Consumption by households","2007","Kilowatt-hours, million","3.67",""
"St. Helena and Depend.","Electricity - Consumption by households","2006","Kilowatt-hours, million","3.6",""
"St. Helena and Depend.","Electricity - Consumption by households","2005","Kilowatt-hours, million","3.68",""
"St. Helena and Depend.","Electricity - Consumption by households","2004","Kilowatt-hours, million","3.08",""
"St. Helena and Depend.","Electricity - Consumption by households","2003","Kilowatt-hours, million","3.28",""
"St. Helena and Depend.","Electricity - Consumption by households","2002","Kilowatt-hours, million","3.14",""
"St. Helena and Depend.","Electricity - Consumption by households","2001","Kilowatt-hours, million","3.28",""
"St. Helena and Depend.","Electricity - Consumption by households","2000","Kilowatt-hours, million","2.99",""
"St. Helena and Depend.","Electricity - Consumption by households","1999","Kilowatt-hours, million","2.74",""
"St. Helena and Depend.","Electricity - Consumption by households","1998","Kilowatt-hours, million","2.69",""
"St. Helena and Depend.","Electricity - Consumption by households","1997","Kilowatt-hours, million","2.51",""
"St. Helena and Depend.","Electricity - Consumption by households","1996","Kilowatt-hours, million","2.47",""
"St. Helena and Depend.","Electricity - Consumption by households","1995","Kilowatt-hours, million","2.35",""
"St. Helena and Depend.","Electricity - Consumption by households","1994","Kilowatt-hours, million","2.28",""
"St. Helena and Depend.","Electricity - Consumption by households","1993","Kilowatt-hours, million","2.38",""
"St. Helena and Depend.","Electricity - Consumption by households","1992","Kilowatt-hours, million","2.07",""
"St. Helena and Depend.","Electricity - Consumption by households","1991","Kilowatt-hours, million","2",""
"St. Helena and Depend.","Electricity - Consumption by households","1990","Kilowatt-hours, million","2",""
"St. Kitts-Nevis","Electricity - Consumption by households","2014","Kilowatt-hours, million","50","1"
"St. Kitts-Nevis","Electricity - Consumption by households","2013","Kilowatt-hours, million","49","1"
"St. Kitts-Nevis","Electricity - Consumption by households","2012","Kilowatt-hours, million","48.3",""
"St. Kitts-Nevis","Electricity - Consumption by households","2011","Kilowatt-hours, million","49.4",""
"St. Kitts-Nevis","Electricity - Consumption by households","2010","Kilowatt-hours, million","48",""
"St. Kitts-Nevis","Electricity - Consumption by households","2009","Kilowatt-hours, million","45","1"
"St. Kitts-Nevis","Electricity - Consumption by households","2008","Kilowatt-hours, million","44","1"
"St. Kitts-Nevis","Electricity - Consumption by households","2007","Kilowatt-hours, million","47","1"
"St. Kitts-Nevis","Electricity - Consumption by households","2006","Kilowatt-hours, million","42","1"
"St. Kitts-Nevis","Electricity - Consumption by households","2005","Kilowatt-hours, million","46","1"
"St. Kitts-Nevis","Electricity - Consumption by households","2004","Kilowatt-hours, million","43","1"
"St. Kitts-Nevis","Electricity - Consumption by households","2003","Kilowatt-hours, million","41","1"
"St. Kitts-Nevis","Electricity - Consumption by households","2002","Kilowatt-hours, million","45","1"
"St. Kitts-Nevis","Electricity - Consumption by households","2001","Kilowatt-hours, million","43","1"
"St. Kitts-Nevis","Electricity - Consumption by households","2000","Kilowatt-hours, million","40","1"
"St. Kitts-Nevis","Electricity - Consumption by households","1999","Kilowatt-hours, million","35","1"
"St. Kitts-Nevis","Electricity - Consumption by households","1998","Kilowatt-hours, million","35","1"
"St. Kitts-Nevis","Electricity - Consumption by households","1997","Kilowatt-hours, million","36","1"
"St. Kitts-Nevis","Electricity - Consumption by households","1996","Kilowatt-hours, million","34","1"
"St. Kitts-Nevis","Electricity - Consumption by households","1995","Kilowatt-hours, million","32","1"
"St. Kitts-Nevis","Electricity - Consumption by households","1994","Kilowatt-hours, million","31","1"
"St. Kitts-Nevis","Electricity - Consumption by households","1993","Kilowatt-hours, million","27.3","1"
"St. Kitts-Nevis","Electricity - Consumption by households","1992","Kilowatt-hours, million","27","1"
"St. Kitts-Nevis","Electricity - Consumption by households","1991","Kilowatt-hours, million","27","1"
"St. Kitts-Nevis","Electricity - Consumption by households","1990","Kilowatt-hours, million","26.4","1"
"St. Lucia","Electricity - Consumption by households","2014","Kilowatt-hours, million","111.922",""
"St. Lucia","Electricity - Consumption by households","2013","Kilowatt-hours, million","112.743",""
"St. Lucia","Electricity - Consumption by households","2012","Kilowatt-hours, million","112.272",""
"St. Lucia","Electricity - Consumption by households","2011","Kilowatt-hours, million","113.505",""
"St. Lucia","Electricity - Consumption by households","2010","Kilowatt-hours, million","113.8",""
"St. Lucia","Electricity - Consumption by households","2009","Kilowatt-hours, million","107.8",""
"St. Lucia","Electricity - Consumption by households","2008","Kilowatt-hours, million","103.2",""
"St. Lucia","Electricity - Consumption by households","2007","Kilowatt-hours, million","104.8",""
"St. Lucia","Electricity - Consumption by households","2006","Kilowatt-hours, million","101.6",""
"St. Lucia","Electricity - Consumption by households","2005","Kilowatt-hours, million","98.9",""
"St. Lucia","Electricity - Consumption by households","2004","Kilowatt-hours, million","96.1",""
"St. Lucia","Electricity - Consumption by households","2003","Kilowatt-hours, million","92.8",""
"St. Lucia","Electricity - Consumption by households","2002","Kilowatt-hours, million","89.1",""
"St. Lucia","Electricity - Consumption by households","2001","Kilowatt-hours, million","88.4",""
"St. Lucia","Electricity - Consumption by households","2000","Kilowatt-hours, million","85.1",""
"St. Lucia","Electricity - Consumption by households","1999","Kilowatt-hours, million","79.5",""
"St. Lucia","Electricity - Consumption by households","1998","Kilowatt-hours, million","75.6",""
"St. Lucia","Electricity - Consumption by households","1997","Kilowatt-hours, million","69.6",""
"St. Lucia","Electricity - Consumption by households","1996","Kilowatt-hours, million","65.7",""
"St. Lucia","Electricity - Consumption by households","1995","Kilowatt-hours, million","62.7",""
"St. Lucia","Electricity - Consumption by households","1994","Kilowatt-hours, million","56",""
"St. Lucia","Electricity - Consumption by households","1993","Kilowatt-hours, million","52.4",""
"St. Lucia","Electricity - Consumption by households","1992","Kilowatt-hours, million","47.4",""
"St. Lucia","Electricity - Consumption by households","1991","Kilowatt-hours, million","30",""
"St. Lucia","Electricity - Consumption by households","1990","Kilowatt-hours, million","30",""
"St. Pierre-Miquelon","Electricity - Consumption by households","2014","Kilowatt-hours, million","35.6","1"
"St. Pierre-Miquelon","Electricity - Consumption by households","2013","Kilowatt-hours, million","34.2","1"
"St. Pierre-Miquelon","Electricity - Consumption by households","2012","Kilowatt-hours, million","32.6",""
"St. Pierre-Miquelon","Electricity - Consumption by households","2011","Kilowatt-hours, million","34.9",""
"St. Pierre-Miquelon","Electricity - Consumption by households","2010","Kilowatt-hours, million","32.4",""
"St. Pierre-Miquelon","Electricity - Consumption by households","2009","Kilowatt-hours, million","32.5",""
"St. Pierre-Miquelon","Electricity - Consumption by households","2008","Kilowatt-hours, million","32.5",""
"St. Pierre-Miquelon","Electricity - Consumption by households","2007","Kilowatt-hours, million","35.8",""
